año,trimestre,llamante,provincia,comunidad,total_llamadas
2017,segundo,usuaria,cordoba,andalucia,164
2017,segundo,familiar,cordoba,andalucia,89
2017,segundo,desconocido,cordoba,andalucia,5
2017,tercero,desconocido,cordoba,andalucia,0
2017,tercero,usuaria,cordoba,andalucia,164
2017,tercero,familiar,cordoba,andalucia,76
2017,tercero,desconocido,cordoba,andalucia,7
2017,cuarto,desconocido,cordoba,andalucia,0
2017,cuarto,usuaria,cordoba,andalucia,152
2017,cuarto,familiar,cordoba,andalucia,74
2017,cuarto,desconocido,cordoba,andalucia,4
2018,primero,desconocido,cordoba,andalucia,0
2018,primero,usuaria,cordoba,andalucia,165
2018,primero,familiar,cordoba,andalucia,61
2018,primero,desconocido,cordoba,andalucia,5
2018,segundo,desconocido,cordoba,andalucia,1
2018,segundo,usuaria,cordoba,andalucia,175
2018,segundo,familiar,cordoba,andalucia,79
2018,segundo,desconocido,cordoba,andalucia,11
2018,segundo,0,cordoba,andalucia,4
2018,tercero,usuaria,cordoba,andalucia,169
2018,tercero,familiar,cordoba,andalucia,71
2018,tercero,desconocido,cordoba,andalucia,10
2018,tercero,0,cordoba,andalucia,3
2018,cuarto,usuaria,cordoba,andalucia,134
2018,cuarto,familiar,cordoba,andalucia,72
2018,cuarto,desconocido,cordoba,andalucia,12
2018,cuarto,0,cordoba,andalucia,3
2019,primero,usuaria,cordoba,andalucia,104
2019,primero,familiar,cordoba,andalucia,63
2019,primero,desconocido,cordoba,andalucia,5
2019,primero,0,cordoba,andalucia,1
2019,segundo,usuaria,cordoba,andalucia,130
2019,segundo,familiar,cordoba,andalucia,83
2019,segundo,desconocido,cordoba,andalucia,8
2019,segundo,0,cordoba,andalucia,3
2019,tercero,usuaria,cordoba,andalucia,128
2019,tercero,familiar,cordoba,andalucia,62
2019,tercero,desconocido,cordoba,andalucia,5
2019,tercero,0,cordoba,andalucia,1
2019,cuarto,usuaria,cordoba,andalucia,136
2019,cuarto,familiar,cordoba,andalucia,80
2019,cuarto,desconocido,cordoba,andalucia,9
2019,cuarto,0,cordoba,andalucia,4
2020,primero,usuaria,cordoba,andalucia,128
2020,primero,familiar,cordoba,andalucia,56
2020,primero,desconocido,cordoba,andalucia,5
2020,primero,0,cordoba,andalucia,1
2020,segundo,usuaria,cordoba,andalucia,197
2020,segundo,familiar,cordoba,andalucia,101
2020,segundo,desconocido,cordoba,andalucia,8
2020,segundo,0,cordoba,andalucia,4
2020,tercero,usuaria,cordoba,andalucia,148
2020,tercero,familiar,cordoba,andalucia,64
2020,tercero,desconocido,cordoba,andalucia,7
2020,tercero,0,cordoba,andalucia,2
2020,cuarto,usuaria,cordoba,andalucia,112
2020,cuarto,familiar,cordoba,andalucia,48
2020,cuarto,desconocido,cordoba,andalucia,6
2020,cuarto,0,cordoba,andalucia,0
2021,primero,usuaria,cordoba,andalucia,141
2021,primero,familiar,cordoba,andalucia,63
2021,primero,desconocido,cordoba,andalucia,8
2021,primero,0,cordoba,andalucia,0
2021,segundo,usuaria,cordoba,andalucia,190
2021,segundo,familiar,cordoba,andalucia,79
2021,segundo,desconocido,cordoba,andalucia,10
2021,segundo,0,cordoba,andalucia,2
2021,tercero,usuaria,cordoba,andalucia,143
2021,tercero,familiar,cordoba,andalucia,64
2021,tercero,desconocido,cordoba,andalucia,12
2021,tercero,0,cordoba,andalucia,3
2021,cuarto,usuaria,cordoba,andalucia,133
2021,cuarto,familiar,cordoba,andalucia,58
2021,cuarto,desconocido,cordoba,andalucia,9
2021,cuarto,0,cordoba,andalucia,3
2022,primero,usuaria,cordoba,andalucia,111
2022,primero,familiar,cordoba,andalucia,61
2022,primero,desconocido,cordoba,andalucia,4
2022,primero,0,cordoba,andalucia,4
2022,segundo,usuaria,cordoba,andalucia,140
2022,segundo,familiar,cordoba,andalucia,70
2022,segundo,desconocido,cordoba,andalucia,8
2022,segundo,0,cordoba,andalucia,11
2022,tercero,usuaria,cordoba,andalucia,144
2022,tercero,familiar,cordoba,andalucia,63
2022,tercero,desconocido,cordoba,andalucia,1
2022,tercero,0,cordoba,andalucia,14
2022,cuarto,usuaria,cordoba,andalucia,118
2022,cuarto,familiar,cordoba,andalucia,66
2022,cuarto,desconocido,cordoba,andalucia,2
2022,cuarto,0,cordoba,andalucia,9
2023,primero,usuaria,cordoba,andalucia,164
2023,primero,familiar,cordoba,andalucia,92
2023,primero,desconocido,cordoba,andalucia,6
2023,primero,0,cordoba,andalucia,10
2023,segundo,usuaria,cordoba,andalucia,145
2023,segundo,familiar,cordoba,andalucia,51
2023,segundo,desconocido,cordoba,andalucia,3
2023,segundo,0,cordoba,andalucia,17
2023,tercero,usuaria,cordoba,andalucia,193
2023,tercero,familiar,cordoba,andalucia,78
2023,tercero,desconocido,cordoba,andalucia,1
2023,tercero,0,cordoba,andalucia,15
2007,tercero,usuaria,granada,andalucia,6
2007,tercero,familiar,granada,andalucia,1
2007,tercero,desconocido,granada,andalucia,1
2007,cuarto,usuaria,granada,andalucia,250
2007,cuarto,familiar,granada,andalucia,41
2007,cuarto,desconocido,granada,andalucia,6
2008,primero,usuaria,granada,andalucia,303
2008,primero,familiar,granada,andalucia,69
2008,primero,desconocido,granada,andalucia,9
2008,segundo,usuaria,granada,andalucia,258
2008,segundo,familiar,granada,andalucia,52
2008,segundo,desconocido,granada,andalucia,7
2008,tercero,usuaria,granada,andalucia,312
2008,tercero,familiar,granada,andalucia,80
2008,tercero,desconocido,granada,andalucia,14
2008,cuarto,usuaria,granada,andalucia,266
2008,cuarto,familiar,granada,andalucia,69
2008,cuarto,desconocido,granada,andalucia,16
2009,primero,usuaria,granada,andalucia,222
2009,primero,familiar,granada,andalucia,52
2009,primero,desconocido,granada,andalucia,9
2009,segundo,usuaria,granada,andalucia,267
2009,segundo,familiar,granada,andalucia,47
2009,segundo,desconocido,granada,andalucia,11
2009,tercero,usuaria,granada,andalucia,278
2009,tercero,familiar,granada,andalucia,61
2009,tercero,desconocido,granada,andalucia,8
2009,cuarto,usuaria,granada,andalucia,212
2009,cuarto,familiar,granada,andalucia,90
2009,cuarto,desconocido,granada,andalucia,8
2010,primero,usuaria,granada,andalucia,225
2010,primero,familiar,granada,andalucia,114
2010,primero,desconocido,granada,andalucia,7
2010,segundo,usuaria,granada,andalucia,227
2010,segundo,familiar,granada,andalucia,115
2010,segundo,desconocido,granada,andalucia,10
2010,tercero,usuaria,granada,andalucia,238
2010,tercero,familiar,granada,andalucia,106
2010,tercero,desconocido,granada,andalucia,10
2010,cuarto,usuaria,granada,andalucia,256
2010,cuarto,familiar,granada,andalucia,135
2010,cuarto,desconocido,granada,andalucia,4
2011,primero,usuaria,granada,andalucia,306
2011,primero,familiar,granada,andalucia,79
2011,primero,desconocido,granada,andalucia,13
2011,segundo,usuaria,granada,andalucia,254
2011,segundo,familiar,granada,andalucia,86
2011,segundo,desconocido,granada,andalucia,5
2011,tercero,usuaria,granada,andalucia,290
2011,tercero,familiar,granada,andalucia,87
2011,tercero,desconocido,granada,andalucia,6
2011,cuarto,usuaria,granada,andalucia,310
2011,cuarto,familiar,granada,andalucia,95
2011,cuarto,desconocido,granada,andalucia,9
2012,primero,usuaria,granada,andalucia,257
2012,primero,familiar,granada,andalucia,81
2012,primero,desconocido,granada,andalucia,7
2012,segundo,usuaria,granada,andalucia,247
2012,segundo,familiar,granada,andalucia,69
2012,segundo,desconocido,granada,andalucia,10
2012,tercero,usuaria,granada,andalucia,239
2012,tercero,familiar,granada,andalucia,66
2012,tercero,desconocido,granada,andalucia,9
2012,cuarto,usuaria,granada,andalucia,159
2012,cuarto,familiar,granada,andalucia,58
2012,cuarto,desconocido,granada,andalucia,6
2013,primero,usuaria,granada,andalucia,128
2013,primero,familiar,granada,andalucia,74
2013,primero,desconocido,granada,andalucia,7
2013,segundo,usuaria,granada,andalucia,176
2013,segundo,familiar,granada,andalucia,119
2013,segundo,desconocido,granada,andalucia,11
2013,tercero,usuaria,granada,andalucia,197
2013,tercero,familiar,granada,andalucia,122
2013,tercero,desconocido,granada,andalucia,8
2013,cuarto,desconocido,granada,andalucia,1
2013,cuarto,usuaria,granada,andalucia,245
2013,cuarto,familiar,granada,andalucia,96
2013,cuarto,desconocido,granada,andalucia,6
2014,primero,desconocido,granada,andalucia,0
2014,primero,usuaria,granada,andalucia,244
2014,primero,familiar,granada,andalucia,124
2014,primero,desconocido,granada,andalucia,14
2014,segundo,desconocido,granada,andalucia,0
2014,segundo,usuaria,granada,andalucia,251
2014,segundo,familiar,granada,andalucia,91
2014,segundo,desconocido,granada,andalucia,11
2014,tercero,desconocido,granada,andalucia,0
2014,tercero,usuaria,granada,andalucia,285
2014,tercero,familiar,granada,andalucia,110
2014,tercero,desconocido,granada,andalucia,9
2014,cuarto,desconocido,granada,andalucia,0
2014,cuarto,usuaria,granada,andalucia,229
2014,cuarto,familiar,granada,andalucia,121
2014,cuarto,desconocido,granada,andalucia,11
2015,primero,desconocido,granada,andalucia,0
2015,primero,usuaria,granada,andalucia,233
2015,primero,familiar,granada,andalucia,101
2015,primero,desconocido,granada,andalucia,7
2015,segundo,desconocido,granada,andalucia,0
2015,segundo,usuaria,granada,andalucia,313
2015,segundo,familiar,granada,andalucia,130
2015,segundo,desconocido,granada,andalucia,12
2015,tercero,desconocido,granada,andalucia,1
2015,tercero,usuaria,granada,andalucia,326
2015,tercero,familiar,granada,andalucia,155
2015,tercero,desconocido,granada,andalucia,15
2015,cuarto,desconocido,granada,andalucia,0
2015,cuarto,usuaria,granada,andalucia,410
2015,cuarto,familiar,granada,andalucia,176
2015,cuarto,desconocido,granada,andalucia,11
2016,primero,desconocido,granada,andalucia,1
2016,primero,usuaria,granada,andalucia,308
2016,primero,familiar,granada,andalucia,142
2016,primero,desconocido,granada,andalucia,11
2016,segundo,desconocido,granada,andalucia,1
2016,segundo,usuaria,granada,andalucia,307
2016,segundo,familiar,granada,andalucia,139
2016,segundo,desconocido,granada,andalucia,13
2016,tercero,desconocido,granada,andalucia,1
2016,tercero,usuaria,granada,andalucia,388
2016,tercero,familiar,granada,andalucia,175
2016,tercero,desconocido,granada,andalucia,20
2016,cuarto,desconocido,granada,andalucia,1
2016,cuarto,usuaria,granada,andalucia,258
2016,cuarto,familiar,granada,andalucia,122
2016,cuarto,desconocido,granada,andalucia,20
2017,primero,desconocido,granada,andalucia,1
2017,primero,usuaria,granada,andalucia,278
2017,primero,familiar,granada,andalucia,149
2017,primero,desconocido,granada,andalucia,10
2017,segundo,desconocido,granada,andalucia,0
2017,segundo,usuaria,granada,andalucia,272
2017,segundo,familiar,granada,andalucia,122
2017,segundo,desconocido,granada,andalucia,11
2017,tercero,desconocido,granada,andalucia,1
2017,tercero,usuaria,granada,andalucia,224
2017,tercero,familiar,granada,andalucia,140
2017,tercero,desconocido,granada,andalucia,11
2017,cuarto,desconocido,granada,andalucia,1
2017,cuarto,usuaria,granada,andalucia,172
2017,cuarto,familiar,granada,andalucia,121
2017,cuarto,desconocido,granada,andalucia,12
2018,primero,desconocido,granada,andalucia,1
2018,primero,usuaria,granada,andalucia,201
2018,primero,familiar,granada,andalucia,119
2018,primero,desconocido,granada,andalucia,9
2018,segundo,desconocido,granada,andalucia,0
2018,segundo,usuaria,granada,andalucia,211
2018,segundo,familiar,granada,andalucia,134
2018,segundo,desconocido,granada,andalucia,24
2018,segundo,0,granada,andalucia,4
2018,tercero,usuaria,granada,andalucia,225
2018,tercero,familiar,granada,andalucia,89
2018,tercero,desconocido,granada,andalucia,23
2018,tercero,0,granada,andalucia,3
2018,cuarto,usuaria,granada,andalucia,184
2018,cuarto,familiar,granada,andalucia,114
2018,cuarto,desconocido,granada,andalucia,10
2018,cuarto,0,granada,andalucia,1
2019,primero,usuaria,granada,andalucia,157
2019,primero,familiar,granada,andalucia,81
2019,primero,desconocido,granada,andalucia,11
2019,primero,0,granada,andalucia,3
2019,segundo,usuaria,granada,andalucia,186
2019,segundo,familiar,granada,andalucia,81
2019,segundo,desconocido,granada,andalucia,11
2019,segundo,0,granada,andalucia,3
2019,tercero,usuaria,granada,andalucia,225
2019,tercero,familiar,granada,andalucia,118
2019,tercero,desconocido,granada,andalucia,23
2019,tercero,0,granada,andalucia,1
2019,cuarto,usuaria,granada,andalucia,188
2019,cuarto,familiar,granada,andalucia,88
2019,cuarto,desconocido,granada,andalucia,16
2019,cuarto,0,granada,andalucia,2
2020,primero,usuaria,granada,andalucia,191
2020,primero,familiar,granada,andalucia,121
2020,primero,desconocido,granada,andalucia,11
2020,primero,0,granada,andalucia,4
2020,segundo,usuaria,granada,andalucia,265
2020,segundo,familiar,granada,andalucia,135
2020,segundo,desconocido,granada,andalucia,19
2020,segundo,0,granada,andalucia,7
2020,tercero,usuaria,granada,andalucia,277
2020,tercero,familiar,granada,andalucia,133
2020,tercero,desconocido,granada,andalucia,21
2020,tercero,0,granada,andalucia,2
2020,cuarto,usuaria,granada,andalucia,152
2020,cuarto,familiar,granada,andalucia,75
2020,cuarto,desconocido,granada,andalucia,14
2020,cuarto,0,granada,andalucia,1
2021,primero,usuaria,granada,andalucia,166
2021,primero,familiar,granada,andalucia,94
2021,primero,desconocido,granada,andalucia,8
2021,primero,0,granada,andalucia,1
2021,segundo,usuaria,granada,andalucia,246
2021,segundo,familiar,granada,andalucia,123
2021,segundo,desconocido,granada,andalucia,20
2021,segundo,0,granada,andalucia,5
2021,tercero,usuaria,granada,andalucia,209
2021,tercero,familiar,granada,andalucia,104
2021,tercero,desconocido,granada,andalucia,16
2021,tercero,0,granada,andalucia,4
2021,cuarto,usuaria,granada,andalucia,235
2021,cuarto,familiar,granada,andalucia,115
2021,cuarto,desconocido,granada,andalucia,23
2021,cuarto,0,granada,andalucia,5
2022,primero,usuaria,granada,andalucia,201
2022,primero,familiar,granada,andalucia,83
2022,primero,desconocido,granada,andalucia,18
2022,primero,0,granada,andalucia,1
2022,segundo,usuaria,granada,andalucia,236
2022,segundo,familiar,granada,andalucia,89
2022,segundo,desconocido,granada,andalucia,15
2022,segundo,0,granada,andalucia,9
2022,tercero,usuaria,granada,andalucia,253
2022,tercero,familiar,granada,andalucia,113
2022,tercero,desconocido,granada,andalucia,15
2022,tercero,0,granada,andalucia,24
2022,cuarto,usuaria,granada,andalucia,234
2022,cuarto,familiar,granada,andalucia,115
2022,cuarto,desconocido,granada,andalucia,13
2022,cuarto,0,granada,andalucia,14
2023,primero,usuaria,granada,andalucia,254
2023,primero,familiar,granada,andalucia,114
2023,primero,desconocido,granada,andalucia,11
2023,primero,0,granada,andalucia,13
2023,segundo,usuaria,granada,andalucia,231
2023,segundo,familiar,granada,andalucia,116
2023,segundo,desconocido,granada,andalucia,12
2023,segundo,0,granada,andalucia,20
2023,tercero,usuaria,granada,andalucia,258
2023,tercero,familiar,granada,andalucia,135
2023,tercero,desconocido,granada,andalucia,7
2023,tercero,0,granada,andalucia,17
2007,tercero,usuaria,huelva,andalucia,4
2007,tercero,familiar,huelva,andalucia,2
2007,tercero,desconocido,huelva,andalucia,2
2007,cuarto,usuaria,huelva,andalucia,82
2007,cuarto,familiar,huelva,andalucia,17
2007,cuarto,desconocido,huelva,andalucia,2
2008,primero,usuaria,huelva,andalucia,183
2008,primero,familiar,huelva,andalucia,23
2008,primero,desconocido,huelva,andalucia,3
2008,segundo,usuaria,huelva,andalucia,128
2008,segundo,familiar,huelva,andalucia,21
2008,segundo,desconocido,huelva,andalucia,10
2008,tercero,usuaria,huelva,andalucia,159
2008,tercero,familiar,huelva,andalucia,28
2008,tercero,desconocido,huelva,andalucia,1
2008,cuarto,usuaria,huelva,andalucia,109
2008,cuarto,familiar,huelva,andalucia,32
2008,cuarto,desconocido,huelva,andalucia,4
2009,primero,usuaria,huelva,andalucia,99
2009,primero,familiar,huelva,andalucia,27
2009,primero,desconocido,huelva,andalucia,8
2009,segundo,usuaria,huelva,andalucia,102
2009,segundo,familiar,huelva,andalucia,27
2009,segundo,desconocido,huelva,andalucia,8
2009,tercero,usuaria,huelva,andalucia,116
2009,tercero,familiar,huelva,andalucia,29
2009,tercero,desconocido,huelva,andalucia,5
2009,cuarto,usuaria,huelva,andalucia,98
2009,cuarto,familiar,huelva,andalucia,44
2009,cuarto,desconocido,huelva,andalucia,2
2010,primero,usuaria,huelva,andalucia,85
2010,primero,familiar,huelva,andalucia,25
2010,primero,desconocido,huelva,andalucia,11
2010,segundo,usuaria,huelva,andalucia,83
2010,segundo,familiar,huelva,andalucia,47
2010,segundo,desconocido,huelva,andalucia,4
2010,tercero,usuaria,huelva,andalucia,93
2010,tercero,familiar,huelva,andalucia,38
2010,tercero,desconocido,huelva,andalucia,4
2010,cuarto,usuaria,huelva,andalucia,111
2010,cuarto,familiar,huelva,andalucia,52
2010,cuarto,desconocido,huelva,andalucia,3
2011,primero,usuaria,huelva,andalucia,131
2011,primero,familiar,huelva,andalucia,40
2011,primero,desconocido,huelva,andalucia,0
2011,segundo,usuaria,huelva,andalucia,122
2011,segundo,familiar,huelva,andalucia,51
2011,segundo,desconocido,huelva,andalucia,6
2011,tercero,usuaria,huelva,andalucia,125
2011,tercero,familiar,huelva,andalucia,50
2011,tercero,desconocido,huelva,andalucia,3
2011,cuarto,usuaria,huelva,andalucia,136
2011,cuarto,familiar,huelva,andalucia,45
2011,cuarto,desconocido,huelva,andalucia,2
2012,primero,usuaria,huelva,andalucia,105
2012,primero,familiar,huelva,andalucia,31
2012,primero,desconocido,huelva,andalucia,4
2012,segundo,usuaria,huelva,andalucia,84
2012,segundo,familiar,huelva,andalucia,34
2012,segundo,desconocido,huelva,andalucia,2
2012,tercero,usuaria,huelva,andalucia,99
2012,tercero,familiar,huelva,andalucia,36
2012,tercero,desconocido,huelva,andalucia,2
2012,cuarto,usuaria,huelva,andalucia,79
2012,cuarto,familiar,huelva,andalucia,30
2012,cuarto,desconocido,huelva,andalucia,3
2013,primero,usuaria,huelva,andalucia,73
2013,primero,familiar,huelva,andalucia,45
2013,primero,desconocido,huelva,andalucia,2
2013,segundo,usuaria,huelva,andalucia,88
2013,segundo,familiar,huelva,andalucia,49
2013,segundo,desconocido,huelva,andalucia,11
2013,tercero,usuaria,huelva,andalucia,104
2013,tercero,familiar,huelva,andalucia,52
2013,tercero,desconocido,huelva,andalucia,5
2013,cuarto,desconocido,huelva,andalucia,0
2013,cuarto,usuaria,huelva,andalucia,130
2013,cuarto,familiar,huelva,andalucia,48
2013,cuarto,desconocido,huelva,andalucia,0
2014,primero,desconocido,huelva,andalucia,0
2014,primero,usuaria,huelva,andalucia,123
2014,primero,familiar,huelva,andalucia,58
2014,primero,desconocido,huelva,andalucia,4
2014,segundo,desconocido,huelva,andalucia,0
2014,segundo,usuaria,huelva,andalucia,142
2014,segundo,familiar,huelva,andalucia,38
2014,segundo,desconocido,huelva,andalucia,13
2014,tercero,desconocido,huelva,andalucia,0
2014,tercero,usuaria,huelva,andalucia,115
2014,tercero,familiar,huelva,andalucia,66
2014,tercero,desconocido,huelva,andalucia,8
2014,cuarto,desconocido,huelva,andalucia,0
2014,cuarto,usuaria,huelva,andalucia,154
2014,cuarto,familiar,huelva,andalucia,51
2014,cuarto,desconocido,huelva,andalucia,5
2015,primero,desconocido,huelva,andalucia,0
2015,primero,usuaria,huelva,andalucia,121
2015,primero,familiar,huelva,andalucia,43
2015,primero,desconocido,huelva,andalucia,2
2015,segundo,desconocido,huelva,andalucia,1
2015,segundo,usuaria,huelva,andalucia,127
2015,segundo,familiar,huelva,andalucia,54
2015,segundo,desconocido,huelva,andalucia,5
2015,tercero,desconocido,huelva,andalucia,0
2015,tercero,usuaria,huelva,andalucia,170
2015,tercero,familiar,huelva,andalucia,68
2015,tercero,desconocido,huelva,andalucia,8
2015,cuarto,desconocido,huelva,andalucia,0
2015,cuarto,usuaria,huelva,andalucia,196
2015,cuarto,familiar,huelva,andalucia,62
2015,cuarto,desconocido,huelva,andalucia,5
2016,primero,desconocido,huelva,andalucia,0
2016,primero,usuaria,huelva,andalucia,131
2016,primero,familiar,huelva,andalucia,53
2016,primero,desconocido,huelva,andalucia,5
2016,segundo,desconocido,huelva,andalucia,0
