año,mes,trimestre,provincia,comunidad,total_dispositivos
2021,octubre,cuarto,leon,castilla y leon,136
2021,noviembre,cuarto,leon,castilla y leon,137
2021,diciembre,cuarto,leon,castilla y leon,141
2022,enero,primero,leon,castilla y leon,142
2022,febrero,primero,leon,castilla y leon,145
2022,marzo,primero,leon,castilla y leon,147
2022,abril,segundo,leon,castilla y leon,150
2022,mayo,segundo,leon,castilla y leon,154
2022,junio,segundo,leon,castilla y leon,157
2022,julio,tercero,leon,castilla y leon,159
2022,agosto,tercero,leon,castilla y leon,160
2022,septiembre,tercero,leon,castilla y leon,163
2022,octubre,cuarto,leon,castilla y leon,165
2022,noviembre,cuarto,leon,castilla y leon,165
2022,diciembre,cuarto,leon,castilla y leon,167
2023,enero,primero,leon,castilla y leon,173
2023,febrero,primero,leon,castilla y leon,174
2023,marzo,primero,leon,castilla y leon,179
2023,abril,segundo,leon,castilla y leon,183
2023,mayo,segundo,leon,castilla y leon,186
2023,junio,segundo,leon,castilla y leon,187
2023,julio,tercero,leon,castilla y leon,189
2023,agosto,tercero,leon,castilla y leon,191
2023,septiembre,tercero,leon,castilla y leon,193
2009,agosto,tercero,palencia,castilla y leon,0
2009,septiembre,tercero,palencia,castilla y leon,0
2009,octubre,cuarto,palencia,castilla y leon,0
2009,noviembre,cuarto,palencia,castilla y leon,0
2009,diciembre,cuarto,palencia,castilla y leon,0
2010,enero,primero,palencia,castilla y leon,0
2010,febrero,primero,palencia,castilla y leon,0
2010,marzo,primero,palencia,castilla y leon,0
2010,abril,segundo,palencia,castilla y leon,1
2010,mayo,segundo,palencia,castilla y leon,1
2010,junio,segundo,palencia,castilla y leon,1
2010,julio,tercero,palencia,castilla y leon,1
2010,agosto,tercero,palencia,castilla y leon,1
2010,septiembre,tercero,palencia,castilla y leon,1
2010,octubre,cuarto,palencia,castilla y leon,1
2010,noviembre,cuarto,palencia,castilla y leon,3
2010,diciembre,cuarto,palencia,castilla y leon,4
2011,enero,primero,palencia,castilla y leon,5
2011,febrero,primero,palencia,castilla y leon,5
2011,marzo,primero,palencia,castilla y leon,7
2011,abril,segundo,palencia,castilla y leon,8
2011,mayo,segundo,palencia,castilla y leon,8
2011,junio,segundo,palencia,castilla y leon,9
2011,julio,tercero,palencia,castilla y leon,10
2011,agosto,tercero,palencia,castilla y leon,12
2011,septiembre,tercero,palencia,castilla y leon,13
2011,octubre,cuarto,palencia,castilla y leon,13
2011,noviembre,cuarto,palencia,castilla y leon,13
2011,diciembre,cuarto,palencia,castilla y leon,13
2012,enero,primero,palencia,castilla y leon,13
2012,febrero,primero,palencia,castilla y leon,13
2012,marzo,primero,palencia,castilla y leon,13
2012,abril,segundo,palencia,castilla y leon,14
2012,mayo,segundo,palencia,castilla y leon,14
2012,junio,segundo,palencia,castilla y leon,14
2012,julio,tercero,palencia,castilla y leon,14
2012,agosto,tercero,palencia,castilla y leon,14
2012,septiembre,tercero,palencia,castilla y leon,14
2012,octubre,cuarto,palencia,castilla y leon,14
2012,noviembre,cuarto,palencia,castilla y leon,14
2012,diciembre,cuarto,palencia,castilla y leon,14
2013,enero,primero,palencia,castilla y leon,14
2013,febrero,primero,palencia,castilla y leon,14
2013,marzo,primero,palencia,castilla y leon,14
2013,abril,segundo,palencia,castilla y leon,14
2013,mayo,segundo,palencia,castilla y leon,14
2013,junio,segundo,palencia,castilla y leon,14
2013,julio,tercero,palencia,castilla y leon,14
2013,agosto,tercero,palencia,castilla y leon,15
2013,septiembre,tercero,palencia,castilla y leon,15
2013,octubre,cuarto,palencia,castilla y leon,17
2013,noviembre,cuarto,palencia,castilla y leon,17
2013,diciembre,cuarto,palencia,castilla y leon,17
2014,enero,primero,palencia,castilla y leon,17
2014,febrero,primero,palencia,castilla y leon,18
2014,marzo,primero,palencia,castilla y leon,18
2014,abril,segundo,palencia,castilla y leon,18
2014,mayo,segundo,palencia,castilla y leon,18
2014,junio,segundo,palencia,castilla y leon,18
2014,julio,tercero,palencia,castilla y leon,18
2014,agosto,tercero,palencia,castilla y leon,18
2014,septiembre,tercero,palencia,castilla y leon,18
2014,octubre,cuarto,palencia,castilla y leon,18
2014,noviembre,cuarto,palencia,castilla y leon,18
2014,diciembre,cuarto,palencia,castilla y leon,18
2015,enero,primero,palencia,castilla y leon,18
2015,febrero,primero,palencia,castilla y leon,18
2015,marzo,primero,palencia,castilla y leon,18
2015,abril,segundo,palencia,castilla y leon,18
2015,mayo,segundo,palencia,castilla y leon,19
2015,junio,segundo,palencia,castilla y leon,19
2015,julio,tercero,palencia,castilla y leon,19
2015,agosto,tercero,palencia,castilla y leon,19
2015,septiembre,tercero,palencia,castilla y leon,19
2015,octubre,cuarto,palencia,castilla y leon,19
2015,noviembre,cuarto,palencia,castilla y leon,19
2015,diciembre,cuarto,palencia,castilla y leon,19
2016,enero,primero,palencia,castilla y leon,20
2016,febrero,primero,palencia,castilla y leon,20
2016,marzo,primero,palencia,castilla y leon,21
2016,abril,segundo,palencia,castilla y leon,21
2016,mayo,segundo,palencia,castilla y leon,21
2016,junio,segundo,palencia,castilla y leon,21
2016,julio,tercero,palencia,castilla y leon,21
2016,agosto,tercero,palencia,castilla y leon,22
2016,septiembre,tercero,palencia,castilla y leon,24
2016,octubre,cuarto,palencia,castilla y leon,25
2016,noviembre,cuarto,palencia,castilla y leon,26
2016,diciembre,cuarto,palencia,castilla y leon,26
2017,enero,primero,palencia,castilla y leon,26
2017,febrero,primero,palencia,castilla y leon,27
2017,marzo,primero,palencia,castilla y leon,27
2017,abril,segundo,palencia,castilla y leon,27
2017,mayo,segundo,palencia,castilla y leon,27
2017,junio,segundo,palencia,castilla y leon,27
2017,julio,tercero,palencia,castilla y leon,28
2017,agosto,tercero,palencia,castilla y leon,29
2017,septiembre,tercero,palencia,castilla y leon,29
2017,octubre,cuarto,palencia,castilla y leon,29
2017,noviembre,cuarto,palencia,castilla y leon,29
2017,diciembre,cuarto,palencia,castilla y leon,29
2018,enero,primero,palencia,castilla y leon,29
2018,febrero,primero,palencia,castilla y leon,29
2018,marzo,primero,palencia,castilla y leon,31
2018,abril,segundo,palencia,castilla y leon,32
2018,mayo,segundo,palencia,castilla y leon,32
2018,junio,segundo,palencia,castilla y leon,32
2018,julio,tercero,palencia,castilla y leon,34
2018,agosto,tercero,palencia,castilla y leon,34
2018,septiembre,tercero,palencia,castilla y leon,34
2018,octubre,cuarto,palencia,castilla y leon,34
2018,noviembre,cuarto,palencia,castilla y leon,34
2018,diciembre,cuarto,palencia,castilla y leon,34
2019,enero,primero,palencia,castilla y leon,35
2019,febrero,primero,palencia,castilla y leon,35
2019,marzo,primero,palencia,castilla y leon,36
2019,abril,segundo,palencia,castilla y leon,36
2019,mayo,segundo,palencia,castilla y leon,37
2019,junio,segundo,palencia,castilla y leon,38
2019,julio,tercero,palencia,castilla y leon,39
2019,agosto,tercero,palencia,castilla y leon,40
2019,septiembre,tercero,palencia,castilla y leon,41
2019,octubre,cuarto,palencia,castilla y leon,42
2019,noviembre,cuarto,palencia,castilla y leon,43
2019,diciembre,cuarto,palencia,castilla y leon,43
2020,enero,primero,palencia,castilla y leon,44
2020,febrero,primero,palencia,castilla y leon,45
2020,marzo,primero,palencia,castilla y leon,46
2020,abril,segundo,palencia,castilla y leon,46
2020,mayo,segundo,palencia,castilla y leon,46
2020,junio,segundo,palencia,castilla y leon,47
2020,julio,tercero,palencia,castilla y leon,48
2020,agosto,tercero,palencia,castilla y leon,48
2020,septiembre,tercero,palencia,castilla y leon,48
2020,octubre,cuarto,palencia,castilla y leon,48
2020,noviembre,cuarto,palencia,castilla y leon,48
2020,diciembre,cuarto,palencia,castilla y leon,48
2021,enero,primero,palencia,castilla y leon,50
2021,febrero,primero,palencia,castilla y leon,51
2021,marzo,primero,palencia,castilla y leon,52
2021,abril,segundo,palencia,castilla y leon,53
2021,mayo,segundo,palencia,castilla y leon,53
2021,junio,segundo,palencia,castilla y leon,53
2021,julio,tercero,palencia,castilla y leon,56
2021,agosto,tercero,palencia,castilla y leon,56
2021,septiembre,tercero,palencia,castilla y leon,57
2021,octubre,cuarto,palencia,castilla y leon,60
2021,noviembre,cuarto,palencia,castilla y leon,60
2021,diciembre,cuarto,palencia,castilla y leon,61
2022,enero,primero,palencia,castilla y leon,62
2022,febrero,primero,palencia,castilla y leon,64
2022,marzo,primero,palencia,castilla y leon,66
2022,abril,segundo,palencia,castilla y leon,66
2022,mayo,segundo,palencia,castilla y leon,69
2022,junio,segundo,palencia,castilla y leon,70
2022,julio,tercero,palencia,castilla y leon,70
2022,agosto,tercero,palencia,castilla y leon,72
2022,septiembre,tercero,palencia,castilla y leon,74
2022,octubre,cuarto,palencia,castilla y leon,75
2022,noviembre,cuarto,palencia,castilla y leon,78
2022,diciembre,cuarto,palencia,castilla y leon,80
2023,enero,primero,palencia,castilla y leon,81
2023,febrero,primero,palencia,castilla y leon,83
2023,marzo,primero,palencia,castilla y leon,84
2023,abril,segundo,palencia,castilla y leon,87
2023,mayo,segundo,palencia,castilla y leon,87
2023,junio,segundo,palencia,castilla y leon,88
2023,julio,tercero,palencia,castilla y leon,90
2023,agosto,tercero,palencia,castilla y leon,90
2023,septiembre,tercero,palencia,castilla y leon,92
2009,agosto,tercero,salamanca,castilla y leon,0
2009,septiembre,tercero,salamanca,castilla y leon,0
2009,octubre,cuarto,salamanca,castilla y leon,0
2009,noviembre,cuarto,salamanca,castilla y leon,0
2009,diciembre,cuarto,salamanca,castilla y leon,0
2010,enero,primero,salamanca,castilla y leon,0
2010,febrero,primero,salamanca,castilla y leon,0
2010,marzo,primero,salamanca,castilla y leon,0
2010,abril,segundo,salamanca,castilla y leon,0
2010,mayo,segundo,salamanca,castilla y leon,0
2010,junio,segundo,salamanca,castilla y leon,0
2010,julio,tercero,salamanca,castilla y leon,0
2010,agosto,tercero,salamanca,castilla y leon,0
2010,septiembre,tercero,salamanca,castilla y leon,0
2010,octubre,cuarto,salamanca,castilla y leon,0
2010,noviembre,cuarto,salamanca,castilla y leon,0
2010,diciembre,cuarto,salamanca,castilla y leon,0
2011,enero,primero,salamanca,castilla y leon,0
2011,febrero,primero,salamanca,castilla y leon,0
2011,marzo,primero,salamanca,castilla y leon,0
2011,abril,segundo,salamanca,castilla y leon,0
2011,mayo,segundo,salamanca,castilla y leon,0
2011,junio,segundo,salamanca,castilla y leon,0
2011,julio,tercero,salamanca,castilla y leon,0
2011,agosto,tercero,salamanca,castilla y leon,0
2011,septiembre,tercero,salamanca,castilla y leon,0
2011,octubre,cuarto,salamanca,castilla y leon,0
2011,noviembre,cuarto,salamanca,castilla y leon,0
2011,diciembre,cuarto,salamanca,castilla y leon,0
2012,enero,primero,salamanca,castilla y leon,0
2012,febrero,primero,salamanca,castilla y leon,0
2012,marzo,primero,salamanca,castilla y leon,0
2012,abril,segundo,salamanca,castilla y leon,0
2012,mayo,segundo,salamanca,castilla y leon,0
2012,junio,segundo,salamanca,castilla y leon,0
2012,julio,tercero,salamanca,castilla y leon,0
2012,agosto,tercero,salamanca,castilla y leon,1
2012,septiembre,tercero,salamanca,castilla y leon,1
2012,octubre,cuarto,salamanca,castilla y leon,1
2012,noviembre,cuarto,salamanca,castilla y leon,1
2012,diciembre,cuarto,salamanca,castilla y leon,1
2013,enero,primero,salamanca,castilla y leon,1
2013,febrero,primero,salamanca,castilla y leon,1
2013,marzo,primero,salamanca,castilla y leon,1
2013,abril,segundo,salamanca,castilla y leon,1
2013,mayo,segundo,salamanca,castilla y leon,1
2013,junio,segundo,salamanca,castilla y leon,1
2013,julio,tercero,salamanca,castilla y leon,1
2013,agosto,tercero,salamanca,castilla y leon,1
2013,septiembre,tercero,salamanca,castilla y leon,1
2013,octubre,cuarto,salamanca,castilla y leon,1
2013,noviembre,cuarto,salamanca,castilla y leon,1
2013,diciembre,cuarto,salamanca,castilla y leon,1
2014,enero,primero,salamanca,castilla y leon,1
2014,febrero,primero,salamanca,castilla y leon,1
2014,marzo,primero,salamanca,castilla y leon,2
2014,abril,segundo,salamanca,castilla y leon,2
2014,mayo,segundo,salamanca,castilla y leon,2
2014,junio,segundo,salamanca,castilla y leon,3
2014,julio,tercero,salamanca,castilla y leon,3
2014,agosto,tercero,salamanca,castilla y leon,3
2014,septiembre,tercero,salamanca,castilla y leon,3
2014,octubre,cuarto,salamanca,castilla y leon,3
2014,noviembre,cuarto,salamanca,castilla y leon,3
2014,diciembre,cuarto,salamanca,castilla y leon,3
2015,enero,primero,salamanca,castilla y leon,3
2015,febrero,primero,salamanca,castilla y leon,3
2015,marzo,primero,salamanca,castilla y leon,3
2015,abril,segundo,salamanca,castilla y leon,3
2015,mayo,segundo,salamanca,castilla y leon,3
2015,junio,segundo,salamanca,castilla y leon,3
2015,julio,tercero,salamanca,castilla y leon,3
2015,agosto,tercero,salamanca,castilla y leon,3
2015,septiembre,tercero,salamanca,castilla y leon,3
2015,octubre,cuarto,salamanca,castilla y leon,3
2015,noviembre,cuarto,salamanca,castilla y leon,3
2015,diciembre,cuarto,salamanca,castilla y leon,3
2016,enero,primero,salamanca,castilla y leon,3
2016,febrero,primero,salamanca,castilla y leon,4
2016,marzo,primero,salamanca,castilla y leon,4
2016,abril,segundo,salamanca,castilla y leon,4
2016,mayo,segundo,salamanca,castilla y leon,4
2016,junio,segundo,salamanca,castilla y leon,6
2016,julio,tercero,salamanca,castilla y leon,8
2016,agosto,tercero,salamanca,castilla y leon,8
2016,septiembre,tercero,salamanca,castilla y leon,9
2016,octubre,cuarto,salamanca,castilla y leon,9
2016,noviembre,cuarto,salamanca,castilla y leon,11
2016,diciembre,cuarto,salamanca,castilla y leon,11
2017,enero,primero,salamanca,castilla y leon,12
2017,febrero,primero,salamanca,castilla y leon,12
2017,marzo,primero,salamanca,castilla y leon,13
2017,abril,segundo,salamanca,castilla y leon,14
2017,mayo,segundo,salamanca,castilla y leon,16
2017,junio,segundo,salamanca,castilla y leon,16
2017,julio,tercero,salamanca,castilla y leon,16
2017,agosto,tercero,salamanca,castilla y leon,17
2017,septiembre,tercero,salamanca,castilla y leon,17
2017,octubre,cuarto,salamanca,castilla y leon,17
2017,noviembre,cuarto,salamanca,castilla y leon,17
2017,diciembre,cuarto,salamanca,castilla y leon,17
2018,enero,primero,salamanca,castilla y leon,17
2018,febrero,primero,salamanca,castilla y leon,17
2018,marzo,primero,salamanca,castilla y leon,17
2018,abril,segundo,salamanca,castilla y leon,17
2018,mayo,segundo,salamanca,castilla y leon,17
2018,junio,segundo,salamanca,castilla y leon,18
2018,julio,tercero,salamanca,castilla y leon,19
2018,agosto,tercero,salamanca,castilla y leon,21
2018,septiembre,tercero,salamanca,castilla y leon,22
2018,octubre,cuarto,salamanca,castilla y leon,22
2018,noviembre,cuarto,salamanca,castilla y leon,23
2018,diciembre,cuarto,salamanca,castilla y leon,23
2019,enero,primero,salamanca,castilla y leon,23
2019,febrero,primero,salamanca,castilla y leon,23
2019,marzo,primero,salamanca,castilla y leon,23
2019,abril,segundo,salamanca,castilla y leon,23
2019,mayo,segundo,salamanca,castilla y leon,23
2019,junio,segundo,salamanca,castilla y leon,23
2019,julio,tercero,salamanca,castilla y leon,23
2019,agosto,tercero,salamanca,castilla y leon,23
2019,septiembre,tercero,salamanca,castilla y leon,23
2019,octubre,cuarto,salamanca,castilla y leon,23
2019,noviembre,cuarto,salamanca,castilla y leon,23
2019,diciembre,cuarto,salamanca,castilla y leon,23
2020,enero,primero,salamanca,castilla y leon,23
2020,febrero,primero,salamanca,castilla y leon,23
2020,marzo,primero,salamanca,castilla y leon,23
2020,abril,segundo,salamanca,castilla y leon,23
2020,mayo,segundo,salamanca,castilla y leon,23
2020,junio,segundo,salamanca,castilla y leon,23
2020,julio,tercero,salamanca,castilla y leon,23
2020,agosto,tercero,salamanca,castilla y leon,24
2020,septiembre,tercero,salamanca,castilla y leon,24
2020,octubre,cuarto,salamanca,castilla y leon,24
2020,noviembre,cuarto,salamanca,castilla y leon,24
2020,diciembre,cuarto,salamanca,castilla y leon,24
2021,enero,primero,salamanca,castilla y leon,24
2021,febrero,primero,salamanca,castilla y leon,24
2021,marzo,primero,salamanca,castilla y leon,24
2021,abril,segundo,salamanca,castilla y leon,24
2021,mayo,segundo,salamanca,castilla y leon,24
2021,junio,segundo,salamanca,castilla y leon,24
2021,julio,tercero,salamanca,castilla y leon,25
2021,agosto,tercero,salamanca,castilla y leon,25
2021,septiembre,tercero,salamanca,castilla y leon,26
2021,octubre,cuarto,salamanca,castilla y leon,26
2021,noviembre,cuarto,salamanca,castilla y leon,26
2021,diciembre,cuarto,salamanca,castilla y leon,26
2022,enero,primero,salamanca,castilla y leon,27
2022,febrero,primero,salamanca,castilla y leon,27
2022,marzo,primero,salamanca,castilla y leon,27
2022,abril,segundo,salamanca,castilla y leon,27
2022,mayo,segundo,salamanca,castilla y leon,28
2022,junio,segundo,salamanca,castilla y leon,28
2022,julio,tercero,salamanca,castilla y leon,28
2022,agosto,tercero,salamanca,castilla y leon,28
2022,septiembre,tercero,salamanca,castilla y leon,29
2022,octubre,cuarto,salamanca,castilla y leon,29
2022,noviembre,cuarto,salamanca,castilla y leon,29
2022,diciembre,cuarto,salamanca,castilla y leon,29
2023,enero,primero,salamanca,castilla y leon,30
2023,febrero,primero,salamanca,castilla y leon,30
2023,marzo,primero,salamanca,castilla y leon,30
2023,abril,segundo,salamanca,castilla y leon,31
2023,mayo,segundo,salamanca,castilla y leon,31
2023,junio,segundo,salamanca,castilla y leon,31
2023,julio,tercero,salamanca,castilla y leon,32
2023,agosto,tercero,salamanca,castilla y leon,32
2023,septiembre,tercero,salamanca,castilla y leon,33
2009,agosto,tercero,segovia,castilla y leon,0
2009,septiembre,tercero,segovia,castilla y leon,0
2009,octubre,cuarto,segovia,castilla y leon,0
2009,noviembre,cuarto,segovia,castilla y leon,0
2009,diciembre,cuarto,segovia,castilla y leon,0
2010,enero,primero,segovia,castilla y leon,1
2010,febrero,primero,segovia,castilla y leon,1
2010,marzo,primero,segovia,castilla y leon,1
2010,abril,segundo,segovia,castilla y leon,1
2010,mayo,segundo,segovia,castilla y leon,1
2010,junio,segundo,segovia,castilla y leon,2
2010,julio,tercero,segovia,castilla y leon,3
2010,agosto,tercero,segovia,castilla y leon,3
2010,septiembre,tercero,segovia,castilla y leon,5
